Mes.Base,Ano.Exec,Veiculo,CO.Cliente,CO.Fabrica,rota,cod_rota,Qtd.Transp,Vlr.Frete,km_api,custo/km,custo/unid,qtd_max_veiculo,num_viagens,qtd_max_transp,taxa_ocupacao
11,2023,P24,2309,3403208,ARARAQUARA - AMERICANA,3403208-2309,127800,38806.270000000004,150.529,5.995332429955936,0.3122351550387597,3600.0,43.0,154800.0,0.8255813953488372
11,2023,P24,2309,3423909,ITU - AMERICANA,3423909-2309,64800,13219.62,85.088,6.4735039018428,0.20691736111111114,3600.0,24.0,86400.0,0.75
11,2023,P24,2309,3424402,JACAREI - AMERICANA,3424402-2309,487200,165392.52000000002,175.727,5.845901500163633,0.3476975431331953,3600.0,161.0,579600.0,0.8405797101449275
11,2023,P24,2310,3403208,ARARAQUARA - SAO PAULO,3403208-2310,66000,38345.72,269.701,6.181679776460985,0.589716811594203,3600.0,23.0,82800.0,0.7971014492753623
11,2023,P24,2310,3423909,ITU - SAO PAULO,3423909-2310,213000,42553.2,101.813,6.057311379472767,0.20563892914653784,3600.0,69.0,248400.0,0.857487922705314
11,2023,P24,2310,3424402,JACAREI - SAO PAULO,3424402-2310,36000,5680.84,86.725,4.67886175513734,0.16907261904761908,3600.0,14.0,50400.0,0.7142857142857143
11,2023,P24,2311,3403208,ARARAQUARA - PIRACICABA,3403208-2311,101400,26662.43,138.038,5.853115984311742,0.26854122895622895,3600.0,33.0,118800.0,0.8535353535353535
11,2023,P24,2311,3423909,ITU - PIRACICABA,3423909-2311,21600,3532.64,71.15,5.5167330366205976,0.16354814814814814,2400.0,9.0,21600.0,1.0
11,2023,P24,2311,3424402,JACAREI - PIRACICABA,3424402-2311,214200,93542.55,208.774,6.223007095391827,0.44357841820987653,3600.0,72.0,259200.0,0.8263888888888888
11,2023,P24,2312,3403208,ARARAQUARA - JACAREI,3403208-2312,121800,76932.62999999999,318.68,6.190007337961398,0.6442972934472935,3600.0,39.0,140400.0,0.8675213675213675
11,2023,P24,2313,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2313,168600,0.0,331.0570000000001,0.0,0.0,3600.0,56.0,201600.0,0.8363095238095238
11,2023,P24,2314,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2314,129000,0.0,327.95,0.0,0.0,3600.0,45.0,162000.0,0.7962962962962963
11,2023,P24,2315,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2315,78000,49786.61,331.255,6.011877254682947,0.6500869333333332,3600.0,25.0,90000.0,0.8666666666666667
11,2023,P24,2316,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2316,109800,68363.55,328.759,5.7762297001755085,0.638420462962963,3600.0,36.0,129600.0,0.8472222222222222
11,2023,P24,2317,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2317,86400,0.0,331.827,0.0,0.0,3600.0,30.0,108000.0,0.8
11,2023,P24,2318,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2318,110400,72115.04,339.745,5.89617376431016,0.6641439583333333,3600.0,36.0,129600.0,0.8518518518518519
11,2023,P24,2319,3403208,ARARAQUARA - SAO PAULO,3403208-2319,73200,33980.62,264.497,5.1389044110141135,0.46669219999999995,3600.0,25.0,90000.0,0.8133333333333334
11,2023,P24,2319,3424402,JACAREI - SAO PAULO,3424402-2319,24600,3098.6400000000003,83.083,4.14396848131788,0.14345555555555556,3600.0,9.0,32400.0,0.7592592592592593
11,2023,P24,2320,3403208,ARARAQUARA - SAO PAULO,3403208-2320,145200,0.0,266.947,0.0,0.0,3600.0,48.0,172800.0,0.8402777777777778
11,2023,P24,2320,3424402,JACAREI - SAO PAULO,3424402-2320,108600,0.0,95.171,0.0,0.0,3600.0,36.0,129600.0,0.8379629629629629
11,2023,P24,2321,3403208,ARARAQUARA - SAO PAULO,3403208-2321,155400,0.0,266.268,0.0,0.0,3600.0,52.0,187200.0,0.8301282051282052
11,2023,P24,2321,3424402,JACAREI - SAO PAULO,3424402-2321,117000,0.0,94.502,0.0,0.0,3600.0,39.0,140400.0,0.8333333333333334
11,2023,P24,2322,3403208,ARARAQUARA - SAO PAULO,3403208-2322,109200,60642.98,264.79,6.189808752065634,0.5641971321321321,3600.0,37.0,133200.0,0.8198198198198198
11,2023,P24,2322,3424402,JACAREI - SAO PAULO,3424402-2322,64200,11536.150000000001,89.134,5.6271651572961465,0.18777333333333335,3600.0,23.0,82800.0,0.7753623188405797
11,2023,P24,2323,3403208,ARARAQUARA - SAO PAULO,3403208-2323,124800,0.0,274.717,0.0,0.0,3600.0,43.0,154800.0,0.8062015503875969
11,2023,P24,2323,3424402,JACAREI - SAO PAULO,3424402-2323,108600,0.0,102.941,0.0,0.0,3600.0,37.0,133200.0,0.8153153153153153
11,2023,P24,2324,3403208,ARARAQUARA - SAO PAULO,3403208-2324,193800,52363.4,275.424,2.9249112976021308,0.28064075213675216,3600.0,65.0,234000.0,0.8282051282051283
11,2023,P24,2324,3423909,ITU - SAO PAULO,3423909-2324,162600,595.38,100.893,0.10729278452509995,0.0030069696969696968,3600.0,55.0,198000.0,0.8212121212121212
11,2023,P24,2324,3424402,JACAREI - SAO PAULO,3424402-2324,107400,657.18,103.648,0.17612496140784192,0.006084999999999999,3600.0,36.0,129600.0,0.8287037037037037
11,2023,P24,2325,3403208,ARARAQUARA - SAO PAULO,3403208-2325,103800,0.0,285.412,0.0,0.0,3600.0,35.0,126000.0,0.8238095238095238
11,2023,P24,2325,3423909,ITU - SAO PAULO,3423909-2325,103800,0.0,105.662,0.0,0.0,3600.0,34.0,122400.0,0.8480392156862745
11,2023,P24,2325,3424402,JACAREI - SAO PAULO,3424402-2325,146400,704.29,105.66699999999999,0.1388580004479481,0.004890902777777778,3600.0,48.0,172800.0,0.8472222222222222
11,2023,P24,2326,3403208,ARARAQUARA - COTIA,3403208-2326,256200,137358.8,270.955,5.826933555790428,0.5496240102171137,3600.0,87.0,313200.0,0.8180076628352491
11,2023,P24,2326,3423909,ITU - COTIA,3423909-2326,73800,15763.79,91.205,6.172824954772217,0.21328113095238097,3000.0,28.0,84000.0,0.8785714285714286
11,2023,P24,2326,3424402,JACAREI - COTIA,3424402-2326,118200,25406.510000000002,107.828,6.0415566861944425,0.2211598290598291,3600.0,39.0,140400.0,0.8418803418803419
11,2023,P24,2327,3403208,ARARAQUARA - SAO PAULO,3403208-2327,195000,62038.25,277.216,3.3907620225689885,0.31891974747474744,3600.0,66.0,237600.0,0.8207070707070707
11,2023,P24,2327,3423909,ITU - SAO PAULO,3423909-2327,112200,0.0,106.977,0.0,0.0,3600.0,38.0,136800.0,0.8201754385964912
11,2023,P24,2327,3424402,JACAREI - SAO PAULO,3424402-2327,111600,1190.76,105.44,0.31370131512392513,0.009187962962962962,3600.0,36.0,129600.0,0.8611111111111112
11,2023,P24,2328,3403208,ARARAQUARA - SAO PAULO,3403208-2328,117000,65798.92,284.644,5.779053835668414,0.5793986805555555,3600.0,40.0,144000.0,0.8125
11,2023,P24,2328,3423909,ITU - SAO PAULO,3423909-2328,218400,48161.27,108.678,6.154939617749479,0.22487706404320987,3600.0,72.0,259200.0,0.8425925925925926
11,2023,P24,2328,3424402,JACAREI - SAO PAULO,3424402-2328,68400,14521.92,120.638,4.629846189553745,0.21376596153846153,3000.0,26.0,78000.0,0.8769230769230769
11,2023,P24,2329,3403208,ARARAQUARA - SAO BERNARDO DO CAMPO,3403208-2329,135000,0.0,291.699,0.0,0.0,3600.0,43.0,154800.0,0.872093023255814
11,2023,P24,2329,3423909,ITU - SAO BERNARDO DO CAMPO,3423909-2329,192600,21233.100000000002,115.733,2.866660222235663,0.112474609375,3600.0,64.0,230400.0,0.8359375
11,2023,P24,2329,3424402,JACAREI - SAO BERNARDO DO CAMPO,3424402-2329,145200,0.0,113.122,0.0,0.0,3600.0,49.0,176400.0,0.8231292517006803
11,2023,P24,2330,3403208,ARARAQUARA - MAUA,3403208-2330,143400,1738.81,303.713,0.11684030109790142,0.01478579931972789,3600.0,49.0,176400.0,0.8129251700680272
11,2023,P24,2330,3423909,ITU - MAUA,3423909-2330,236400,25648.97,161.745,2.0330331615688193,0.1138892272079772,3600.0,78.0,280800.0,0.8418803418803419
11,2023,P24,2330,3424402,JACAREI - MAUA,3424402-2330,130800,0.0,95.012,0.0,0.0,3600.0,44.0,158400.0,0.8257575757575758
11,2023,P24,2331,3403208,ARARAQUARA - OSASCO,3403208-2331,78000,39237.68,269.467,5.3930440736988485,0.5132498765432099,3600.0,27.0,97200.0,0.8024691358024691
11,2023,P24,2331,3423909,ITU - OSASCO,3423909-2331,55200,11402.0,88.048,6.166549847269454,0.20557650793650797,3000.0,21.0,63000.0,0.8761904761904762
11,2023,P24,2331,3424402,JACAREI - OSASCO,3424402-2331,199800,39748.82,100.014,5.84459646237762,0.2027518382352941,3600.0,68.0,244800.0,0.8161764705882353
11,2023,P24,2332,3403208,ARARAQUARA - SAO PAULO,3403208-2332,112200,0.0,264.892,0.0,0.0,3600.0,36.0,129600.0,0.8657407407407407
11,2023,P24,2332,3423909,ITU - SAO PAULO,3423909-2332,142200,0.0,94.751,0.0,0.0,3600.0,46.0,165600.0,0.8586956521739131
11,2023,P24,2332,3424402,JACAREI - SAO PAULO,3424402-2332,132000,0.0,91.551,0.0,0.0,3600.0,44.0,158400.0,0.8333333333333334
11,2023,P24,2333,3403208,ARARAQUARA - SAO PAULO,3403208-2333,91200,0.0,285.391,0.0,0.0,3600.0,30.0,108000.0,0.8444444444444444
11,2023,P24,2333,3423909,ITU - SAO PAULO,3423909-2333,121200,0.0,117.49600000000001,0.0,0.0,3600.0,40.0,144000.0,0.8416666666666667
11,2023,P24,2333,3424402,JACAREI - SAO PAULO,3424402-2333,124200,0.0,75.63,0.0,0.0,3600.0,41.0,147600.0,0.8414634146341463
11,2023,P24,2334,3403208,ARARAQUARA - SANTANA DE PARNAIBA,3403208-2334,151800,75630.06,257.469,5.994782332027926,0.5114466666666667,3600.0,49.0,176400.0,0.8605442176870748
11,2023,P24,2334,3423909,ITU - SANTANA DE PARNAIBA,3423909-2334,46200,9966.67,86.429,6.4064595088325555,0.21565,3000.0,18.0,54000.0,0.8555555555555555
11,2023,P24,2334,3424402,JACAREI - SANTANA DE PARNAIBA,3424402-2334,94200,21214.760000000002,107.497,6.16725350474897,0.23046315104166668,3600.0,32.0,115200.0,0.8177083333333334
11,2023,P24,2335,3403208,ARARAQUARA - SANTANA DE PARNAIBA,3403208-2335,120600,67947.90000000001,258.345,6.262196453800703,0.5712734391534392,3600.0,42.0,151200.0,0.7976190476190477
11,2023,P24,2335,3423909,ITU - SANTANA DE PARNAIBA,3423909-2335,66600,13239.78,84.402,6.536071420108528,0.19823138888888892,3000.0,24.0,72000.0,0.925
11,2023,P24,2335,3424402,JACAREI - SANTANA DE PARNAIBA,3424402-2335,138000,27532.77,108.16599999999998,5.533517725171214,0.20587626811594203,3600.0,46.0,165600.0,0.8333333333333334
11,2023,P24,2336,3423909,ITU - SAO CARLOS,3423909-2336,112200,34976.7,168.829,5.31211143546702,0.3193397435897436,3600.0,39.0,140400.0,0.7991452991452992
11,2023,P24,2336,3424402,JACAREI - SAO CARLOS,3424402-2336,106800,54401.8,283.079,5.490824620890786,0.521855873015873,3600.0,35.0,126000.0,0.8476190476190476
11,2023,P24,2337,3423909,ITU - SAO CARLOS,3423909-2337,153000,47440.61,167.068,5.567840874468398,0.3133524074074074,3600.0,51.0,183600.0,0.8333333333333334
11,2023,P24,2337,3424402,JACAREI - SAO CARLOS,3424402-2337,119400,63175.12,281.319,5.614188874551665,0.5425000000000001,3600.0,40.0,144000.0,0.8291666666666667
11,2023,P24,2338,3423909,ITU - SAO CARLOS,3423909-2338,84600,26810.15,164.406,5.623200680233585,0.3245753639846743,3600.0,29.0,104400.0,0.8103448275862069
11,2023,P24,2338,3424402,JACAREI - SAO CARLOS,3424402-2338,129000,70570.36,278.657,5.889574504823844,0.5638874935400516,3600.0,43.0,154800.0,0.8333333333333334
11,2023,P24,2339,3403208,ARARAQUARA - TAUBATE,3403208-2339,151200,0.0,374.642,0.0,0.0,3600.0,51.0,183600.0,0.8235294117647058
11,2023,P24,2339,3423909,ITU - TAUBATE,3423909-2339,128400,0.0,230.91899999999998,0.0,0.0,3600.0,43.0,154800.0,0.8294573643410853
11,2023,P24,2340,3403208,ARARAQUARA - TAUBATE,3403208-2340,107400,74496.01,377.221,5.642468018936985,0.711967238095238,3600.0,35.0,126000.0,0.8523809523809524
11,2023,P24,2340,3423909,ITU - TAUBATE,3423909-2340,222600,110951.87,233.49799999999996,6.171073742059361,0.5045880772005772,3600.0,77.0,277200.0,0.803030303030303
11,2023,P24,2341,3403208,ARARAQUARA - CACAPAVA,3403208-2341,108600,77158.83,359.068,5.807740549934229,0.7305654654654655,3600.0,37.0,133200.0,0.8153153153153153
11,2023,P24,2341,3423909,ITU - CACAPAVA,3423909-2341,137400,57187.33,215.345,5.901365509092644,0.4256311666666666,3600.0,45.0,162000.0,0.8481481481481481
11,2023,P24,2342,3403208,ARARAQUARA - CACAPAVA,3403208-2342,114000,70517.70999999999,353.273,5.252960771206165,0.6287633040935672,3600.0,38.0,136800.0,0.8333333333333334
11,2023,P24,2342,3423909,ITU - CACAPAVA,3423909-2342,103200,39865.27,209.55,5.284507807736154,0.38936998456790123,3600.0,36.0,129600.0,0.7962962962962963
11,2023,P24,2343,3403208,ARARAQUARA - PINDAMONHANGABA,3403208-2343,150600,103081.83,383.387,5.601489161082665,0.7055954861111111,3600.0,48.0,172800.0,0.8715277777777778
11,2023,P24,2343,3423909,ITU - PINDAMONHANGABA,3423909-2343,181200,86779.13,239.66400000000002,6.034777160246567,0.49141200462962964,3600.0,60.0,216000.0,0.8388888888888889
11,2023,P24,2344,3403208,ARARAQUARA - SOROCABA,3403208-2344,93600,44327.47,241.893,6.108412948424855,0.47855297222222226,3600.0,30.0,108000.0,0.8666666666666667
11,2023,P24,2344,3424402,JACAREI - SOROCABA,3424402-2344,126000,41317.39,178.023,5.39744603160109,0.3363655167958656,3600.0,43.0,154800.0,0.813953488372093
11,2023,P24,2345,3403208,ARARAQUARA - SOROCABA,3403208-2345,120600,59055.45,244.434,5.892702444292908,0.4977318902439024,3600.0,41.0,147600.0,0.8170731707317073
11,2023,P24,2345,3424402,JACAREI - SOROCABA,3424402-2345,92400,32591.34,180.564,5.640545042201103,0.3609996006944444,3600.0,32.0,115200.0,0.8020833333333334
11,2023,P24,2346,3403208,ARARAQUARA - SOROCABA,3403208-2346,132600,0.0,238.55799999999996,0.0,0.0,3600.0,43.0,154800.0,0.8565891472868217
11,2023,P24,2346,3424402,JACAREI - SOROCABA,3424402-2346,138600,0.0,174.688,0.0,0.0,3600.0,46.0,165600.0,0.8369565217391305
11,2023,P24,2347,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2347,75600,14406.810000000001,85.682,6.227510510440414,0.1922074074074074,3600.0,27.0,97200.0,0.7777777777777778
11,2023,P24,2347,3423909,ITU - RIBEIRAO PRETO,3423909-2347,122400,62928.94,263.19,5.831726870785179,0.5251901897018971,3600.0,41.0,147600.0,0.8292682926829268
11,2023,P24,2347,3424402,JACAREI - RIBEIRAO PRETO,3424402-2347,123600,79289.08,357.812,5.539856125563144,0.6583365277777777,3600.0,40.0,144000.0,0.8583333333333333
11,2023,P24,2348,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2348,73800,14591.119999999999,96.021,6.078303704397996,0.2035804,3600.0,25.0,90000.0,0.82
11,2023,P24,2348,3423909,ITU - RIBEIRAO PRETO,3423909-2348,94800,53721.14,273.529,6.137505072588281,0.5860747395833333,3600.0,32.0,115200.0,0.8229166666666666
11,2023,P24,2348,3424402,JACAREI - RIBEIRAO PRETO,3424402-2348,115800,71891.64,368.151,5.007117689794092,0.643815527065527,3600.0,39.0,140400.0,0.8247863247863247
11,2023,P24,2349,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2349,139800,0.0,90.218,0.0,0.0,3600.0,48.0,172800.0,0.8090277777777778
11,2023,P24,2349,3423909,ITU - RIBEIRAO PRETO,3423909-2349,134400,1752.38,267.641,0.14233700139853142,0.01269840579710145,3600.0,46.0,165600.0,0.8115942028985508
11,2023,P24,2349,3424402,JACAREI - RIBEIRAO PRETO,3424402-2349,130800,0.0,362.263,0.0,0.0,3600.0,43.0,154800.0,0.8449612403100775
11,2023,P24,2350,3403208,ARARAQUARA - BAURU,3403208-2350,123600,32747.66,124.48099999999998,6.263656224453454,0.27144206349206346,3600.0,42.0,151200.0,0.8174603174603174
11,2023,P24,2350,3423909,ITU - BAURU,3423909-2350,106200,56819.8,251.819,5.937827942835299,0.5401323538011695,3600.0,38.0,136800.0,0.7763157894736842
11,2023,P24,2350,3424402,JACAREI - BAURU,3424402-2350,121200,95045.52,401.828,5.631734402352677,0.8089828637566138,3600.0,42.0,151200.0,0.8015873015873016
11,2023,P24,2351,3403208,ARARAQUARA - BAURU,3403208-2351,145800,0.0,124.483,0.0,0.0,3600.0,48.0,172800.0,0.84375
11,2023,P24,2351,3423909,ITU - BAURU,3423909-2351,114000,1752.38,250.23299999999998,0.17956392846994806,0.014977606837606837,3600.0,39.0,140400.0,0.811965811965812
11,2023,P24,2351,3424402,JACAREI - BAURU,3424402-2351,124800,0.0,403.211,0.0,0.0,3600.0,41.0,147600.0,0.8455284552845529
12,2023,P12,2301,3403208,ARARAQUARA - VALINHOS,3403208-2301,29100,0.0,193.55,0.0,0.0,1800.0,18.0,32400.0,0.8981481481481481
12,2023,P12,2301,3424402,JACAREI - VALINHOS,3424402-2301,81600,26235.14,145.62,3.6032330723801675,0.32260375555555554,1800.0,50.0,90000.0,0.9066666666666666
12,2023,P12,2302,3403208,ARARAQUARA - CAMPINAS,3403208-2302,30300,0.0,182.669,0.0,0.0,1800.0,19.0,34200.0,0.8859649122807017
12,2023,P12,2302,3424402,JACAREI - CAMPINAS,3424402-2302,77100,19511.55,141.311,2.817862006207469,0.25255770975056685,1800.0,49.0,88200.0,0.8741496598639455
12,2023,P12,2303,3403208,ARARAQUARA - CAMPINAS,3403208-2303,41400,0.0,187.278,0.0,0.0,1800.0,26.0,46800.0,0.8846153846153846
12,2023,P12,2303,3424402,JACAREI - CAMPINAS,3424402-2303,69000,11906.13,141.46,1.957350093213958,0.17427385012919894,1800.0,43.0,77400.0,0.8914728682170543
12,2023,P12,2304,3403208,ARARAQUARA - CAMPINAS,3403208-2304,20700,11682.220000000001,178.49600000000004,5.0344674821413795,0.5636970940170941,1800.0,13.0,23400.0,0.8846153846153846
12,2023,P12,2304,3424402,JACAREI - CAMPINAS,3424402-2304,34200,15806.039999999999,146.051,5.153464005234962,0.4637523809523809,1800.0,21.0,37800.0,0.9047619047619048
12,2023,P12,2305,3403208,ARARAQUARA - CAMPINAS,3403208-2305,24900,14894.21,180.193,5.166061528472249,0.5982331249999999,1800.0,16.0,28800.0,0.8645833333333334
12,2023,P12,2305,3423909,ITU - CAMPINAS,3423909-2305,20100,4971.98,71.375,5.3584588441331,0.24789658119658117,1800.0,13.0,23400.0,0.8589743589743589
12,2023,P12,2305,3424402,JACAREI - CAMPINAS,3424402-2305,77400,36241.54,147.748,5.110269400149805,0.4696788888888889,1800.0,48.0,86400.0,0.8958333333333334
12,2023,P12,2306,3403208,ARARAQUARA - VALINHOS,3403208-2306,21900,13170.189999999999,194.211,4.843844360735782,0.6015988095238095,1800.0,14.0,25200.0,0.8690476190476191
12,2023,P12,2306,3424402,JACAREI - VALINHOS,3424402-2306,30300,13759.74,138.681,5.222033603054946,0.454778245614035,1800.0,19.0,34200.0,0.8859649122807017
12,2023,P12,2307,3403208,ARARAQUARA - CAMPINAS,3403208-2307,33900,0.0,183.626,0.0,0.0,1800.0,22.0,39600.0,0.8560606060606061
12,2023,P12,2307,3424402,JACAREI - CAMPINAS,3424402-2307,68700,21158.14,146.178,3.3661000112319264,0.3090721447028424,1800.0,43.0,77400.0,0.8875968992248062
12,2023,P12,2308,3403208,ARARAQUARA - CAMPINAS,3403208-2308,20700,12253.32,195.864,4.812334461274542,0.5916837606837606,1800.0,13.0,23400.0,0.8846153846153846
12,2023,P12,2308,3423909,ITU - CAMPINAS,3423909-2308,15900,4137.29,72.623,5.696941740220041,0.26201966666666665,1800.0,10.0,18000.0,0.8833333333333333
12,2023,P12,2308,3424402,JACAREI - CAMPINAS,3424402-2308,40200,16364.16,137.757,4.751601733487227,0.40798435555555557,1800.0,25.0,45000.0,0.8933333333333333
12,2023,P12,2309,3403208,ARARAQUARA - AMERICANA,3403208-2309,24000,11733.8,150.529,5.1966952104467135,0.49044814814814813,1800.0,15.0,27000.0,0.8888888888888888
12,2023,P12,2309,3423909,ITU - AMERICANA,3423909-2309,26100,5844.97,85.088,4.293327202425725,0.21957659722222223,1800.0,16.0,28800.0,0.90625
12,2023,P12,2309,3424402,JACAREI - AMERICANA,3424402-2309,108300,60578.0,175.727,5.145192564212349,0.5592795024875622,1800.0,67.0,120600.0,0.8980099502487562
12,2023,P12,2310,3403208,ARARAQUARA - SAO PAULO,3403208-2310,17700,12469.92,269.701,4.203281007148994,0.715289393939394,1800.0,11.0,19800.0,0.8939393939393939
12,2023,P12,2310,3423909,ITU - SAO PAULO,3423909-2310,71700,24331.739999999998,101.813,5.310769089736412,0.3398088888888889,1800.0,45.0,81000.0,0.8851851851851852
12,2023,P12,2310,3424402,JACAREI - SAO PAULO,3424402-2310,23400,6098.099999999999,86.725,4.6876909772268665,0.264212,1800.0,15.0,27000.0,0.8666666666666667
12,2023,P12,2311,3403208,ARARAQUARA - PIRACICABA,3403208-2311,35400,15117.2,138.038,4.977944149766401,0.42583191919191915,1800.0,22.0,39600.0,0.8939393939393939
12,2023,P12,2311,3423909,ITU - PIRACICABA,3423909-2311,35100,8854.130000000001,71.15,5.656506739922059,0.2536709595959596,1800.0,22.0,39600.0,0.8863636363636364
12,2023,P12,2311,3424402,JACAREI - PIRACICABA,3424402-2311,61500,38147.32,208.774,4.6851447510533415,0.6241046723646724,1800.0,39.0,70200.0,0.8760683760683761
12,2023,P12,2312,3403208,ARARAQUARA - JACAREI,3403208-2312,15600,13954.64,318.68,4.378887912639639,0.8990746666666667,1800.0,10.0,18000.0,0.8666666666666667
12,2023,P12,2313,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2313,29700,0.0,331.057,0.0,0.0,1800.0,19.0,34200.0,0.868421052631579
12,2023,P12,2314,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2314,32700,0.0,327.95,0.0,0.0,1800.0,20.0,36000.0,0.9083333333333333
12,2023,P12,2315,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2315,29400,26522.079999999998,331.255,4.448080448261578,0.9128888888888889,1800.0,18.0,32400.0,0.9074074074074074
12,2023,P12,2316,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2316,15900,14911.0,328.759,4.535541232331282,0.9472146666666668,1800.0,10.0,18000.0,0.8833333333333333
12,2023,P12,2317,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2317,30600,1527.76,331.827,0.24232030863260548,0.05360561403508772,1800.0,19.0,34200.0,0.8947368421052632
12,2023,P12,2318,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2318,24600,22028.72,339.745,4.322598811853989,0.8950957037037036,1800.0,15.0,27000.0,0.9111111111111111
12,2023,P12,2319,3403208,ARARAQUARA - SAO PAULO,3403208-2319,25800,19702.74,264.497,4.655709705592123,0.7680916666666666,1800.0,16.0,28800.0,0.8958333333333334
12,2023,P12,2319,3424402,JACAREI - SAO PAULO,3424402-2319,24600,6412.17,83.083,5.145192157240349,0.261134,1800.0,15.0,27000.0,0.9111111111111111
12,2023,P12,2320,3403208,ARARAQUARA - SAO PAULO,3403208-2320,37500,0.0,266.947,0.0,0.0,1800.0,24.0,43200.0,0.8680555555555556
12,2023,P12,2320,3424402,JACAREI - SAO PAULO,3424402-2320,35100,0.0,95.171,0.0,0.0,1800.0,22.0,39600.0,0.8863636363636364
12,2023,P12,2321,3403208,ARARAQUARA - SAO PAULO,3403208-2321,35100,0.0,266.268,0.0,0.0,1800.0,22.0,39600.0,0.8863636363636364
12,2023,P12,2321,3424402,JACAREI - SAO PAULO,3424402-2321,39300,473.85,94.502,0.20056718376330662,0.012636000000000001,1800.0,25.0,45000.0,0.8733333333333333
12,2023,P12,2322,3403208,ARARAQUARA - SAO PAULO,3403208-2322,17700,13538.210000000001,264.79,4.648009228582513,0.7692434343434343,1800.0,11.0,19800.0,0.8939393939393939
